candidate_id,themes,discovery_queries,best_rank,title,authors,published_date,year,venue,volume,issue,pages_or_article,doi,crossref_type,publisher,crossref_url,publisher_url,discovery_source,metadata_status
RAW177,T2;T3,message passing particle fluid simulator || antisymmetric message passing conservation,6,Message Passing,,2010-01-01,2010,Distributed Operating Systems,,,,10.1109/9780470544419.ch3,book-chapter,IEEE,https://api.crossref.org/works/10.1109/9780470544419.ch3,https://doi.org/10.1109/9780470544419.ch3,Crossref REST,RAW_CANDIDATE
RAW178,T6,code verification ML augmented solver || manufactured solutions learned PDE solver,6,Method of manufactured solutions code verification of elastostatic solid mechanics problems in a commercial finite element solver,Kenneth I. Aycock; Nuno Rebelo; Brent A. Craven,2020-03-01,2020,Computers &amp; Structures,229,,106175,10.1016/j.compstruc.2019.106175,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.compstruc.2019.106175,https://doi.org/10.1016/j.compstruc.2019.106175,Crossref REST,RAW_CANDIDATE
RAW179,T1;T7,smoothed particle hydrodynamics neural correction || differentiable smoothed particle hydrodynamics || data driven smoothed particle hydrodynamics || smoothed particle hydrodynamics convergence consistency || grand challenges smoothed particle hydrodynamics schemes,6,Modeling Water Waves with Smoothed Particle Hydrodynamics,Robert A. Dalrymple,2011-09-30,2011,,,,,10.21236/ada557148,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada557148,https://doi.org/10.21236/ada557148,Crossref REST,RAW_CANDIDATE
RAW180,T5,cutoff discontinuity particle simulation,6,Multiple-cutoff regression discontinuity designs in educational evaluation,HyeonJin Yoon; Keith Zvoch; Keith Smolkowski; Ben Clarke,2025-06-01,2025,International Journal of Evaluation and Research in Education (IJERE),14,3,1597,10.11591/ijere.v14i3.31081,journal-article,Institute of Advanced Engineering and Science,https://api.crossref.org/works/10.11591/ijere.v14i3.31081,https://doi.org/10.11591/ijere.v14i3.31081,Crossref REST,RAW_CANDIDATE
RAW181,T7,weakly compressible SPH Taylor Green verification,6,Parallel adaptive weakly-compressible SPH for complex moving geometries,Asmelash Haftu; Abhinav Muta; Prabhu Ramachandran,2022-08-01,2022,Computer Physics Communications,277,,108377,10.1016/j.cpc.2022.108377,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.cpc.2022.108377,https://doi.org/10.1016/j.cpc.2022.108377,Crossref REST,RAW_CANDIDATE
RAW182,T5,piecewise differentiable simulation topology events,6,Piecewise Affine Functions,Stefan Scholtes,2012-01-01,2012,SpringerBriefs in Optimization Introduction to Piecewise Differentiable Equations,,,13-63,10.1007/978-1-4614-4340-7_2,book-chapter,Springer New York,https://api.crossref.org/works/10.1007/978-1-4614-4340-7_2,https://doi.org/10.1007/978-1-4614-4340-7_2,Crossref REST,RAW_CANDIDATE
RAW183,T7,SPH numerical validation reference hierarchy,6,Reference in Robotics,Tom Williams; Matthias Scheutz,2019-02-13,2019,The Oxford Handbook of Reference,,,456-474,10.1093/oxfordhb/9780199687305.013.21,reference-entry,Oxford University Press,https://api.crossref.org/works/10.1093/oxfordhb/9780199687305.013.21,https://doi.org/10.1093/oxfordhb/9780199687305.013.21,Crossref REST,RAW_CANDIDATE
RAW184,T3,equivariant graph neural network particle dynamics,6,"Review for ""An equivariant graph neural network for the elasticity tensors of all seven crystal systems""",,2024-01-12,2024,,,,,10.1039/d3dd00233k/v1/review3,peer-review,Royal Society of Chemistry (RSC),https://api.crossref.org/works/10.1039/d3dd00233k/v1/review3,https://doi.org/10.1039/d3dd00233k/v1/review3,Crossref REST,RAW_CANDIDATE
RAW185,T4,adjoint tangent linear gradient verification,6,ROMS Tangent Linear and Adjoint Models: Testing and Applications,Arthur J. Miller; Bruce D. Cornuelle,2001-10-01,2001,,,,,10.21236/ada390458,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada390458,https://doi.org/10.21236/ada390458,Crossref REST,RAW_CANDIDATE
RAW186,T1,data driven smoothed particle hydrodynamics,6,Smoothed Particle Hydrodynamics Modeling of Charged Particle and Neutron Yield in Plasma Driven Magneto-Inertial Fusion,Kevin Schillo; Jason Cassibry,2017-07-10,2017,53rd AIAA/SAE/ASEE Joint Propulsion Conference,,,,10.2514/6.2017-4844,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2017-4844,https://doi.org/10.2514/6.2017-4844,Crossref REST,RAW_CANDIDATE
RAW187,T4,solver in the loop differentiable physics,6,Solving Antenna Cavity Models via Differentiable Physics-Embedded PDE Solver,Aggraj Gupta; Anant Goyal; Uday K Khankhoje,2025-12-14,2025,"2025 IEEE Microwaves, Antennas, and Propagation Conference (MAPCON)",,,1-4,10.1109/mapcon65020.2025.11426271,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/mapcon65020.2025.11426271,https://doi.org/10.1109/mapcon65020.2025.11426271,Crossref REST,RAW_CANDIDATE
RAW188,T7,grand challenges smoothed particle hydrodynamics schemes,6,Techniques for second-order convergent weakly compressible smoothed particle hydrodynamics schemes without boundaries,Pawan Negi; Prabhu Ramachandran,2022-08-01,2022,Physics of Fluids,34,8,087125,10.1063/5.0098352,journal-article,AIP Publishing,https://api.crossref.org/works/10.1063/5.0098352,https://doi.org/10.1063/5.0098352,Crossref REST,RAW_CANDIDATE
RAW189,T2,particle based neural operator fluid dynamics,6,The Role of Fluid Dynamics and Fluid–Particle Interaction on Fouling in Membrane-Based Separation Systems,Suzanne Yala,2026-03-25,2026,Modelling and Optimisation of Fluid–Particle Processes in Environmental Engineering,,,24-48,10.1201/9781003518426-2,book-chapter,CRC Press,https://api.crossref.org/works/10.1201/9781003518426-2,https://doi.org/10.1201/9781003518426-2,Crossref REST,RAW_CANDIDATE
RAW190,T6,verification validation trustworthy scientific machine learning,6,Trustworthy Machine Learning with Noisy Labels,Bo Han; Tongliang Liu,2026-01-01,2026,Trustworthy Machine Learning under Imperfect Data,,,13-46,10.1007/978-981-96-9396-2_2,book-chapter,Springer Nature Singapore,https://api.crossref.org/works/10.1007/978-981-96-9396-2_2,https://doi.org/10.1007/978-981-96-9396-2_2,Crossref REST,RAW_CANDIDATE
RAW191,T6,manufactured solutions learned PDE solver,6,Verification of a Chemical Nonequilibrium Flows Solver Using the Method of Manufactured Solutions,Li Wang; Wei-jiang Zhou; Chu-qun Ji,2015-01-01,2015,Procedia Engineering,99,,713-722,10.1016/j.proeng.2014.12.593,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.proeng.2014.12.593,https://doi.org/10.1016/j.proeng.2014.12.593,Crossref REST,RAW_CANDIDATE
RAW192,T6,credibility assessment scientific machine learning,6,Wholistic Credibility Assessment of Machine Learning-Based Surrogate Model in an Aerodynamics Application,Jared Kirsch; William Rider; Nima Fathi,2025-04-09,2025,"ASME 2025 Verification, Validation, and Uncertainty Quantification Symposium",,,V001T06A002,10.1115/vvuq2025-152225,proceedings-article,American Society of Mechanical Engineers,https://api.crossref.org/works/10.1115/vvuq2025-152225,https://doi.org/10.1115/vvuq2025-152225,Crossref REST,RAW_CANDIDATE
RAW193,T1;T7,data driven smoothed particle hydrodynamics || smoothed particle hydrodynamics convergence consistency,7,A consistency-driven particle-advection formulation for weakly-compressible smoothed particle hydrodynamics,Yujie Zhu; Chi Zhang; Xiangyu Hu,2021-11-01,2021,Computers &amp; Fluids,230,,105140,10.1016/j.compfluid.2021.105140,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.compfluid.2021.105140,https://doi.org/10.1016/j.compfluid.2021.105140,Crossref REST,RAW_CANDIDATE
RAW194,T2,message passing particle fluid simulator,7,A particle-based parallel scheme for material point method (MPM) using message passing interface (MPI),Tak-Hoe Ku; Hyun-Gyu Kim,2023-02-01,2023,Computational Particle Mechanics,10,1,61-76,10.1007/s40571-022-00480-y,journal-article,Elsevier BV,https://api.crossref.org/works/10.1007/s40571-022-00480-y,https://doi.org/10.1007/s40571-022-00480-y,Crossref REST,RAW_CANDIDATE
RAW195,T2,particle based neural operator fluid dynamics,7,A seamless multiscale operator neural network for inferring bubble dynamics,Chensen Lin; Martin Maxey; Zhen Li; George Em Karniadakis,2021-12-25,2021,Journal of Fluid Mechanics,929,,A18,10.1017/jfm.2021.866,journal-article,Cambridge University Press (CUP),https://api.crossref.org/works/10.1017/jfm.2021.866,https://doi.org/10.1017/jfm.2021.866,Crossref REST,RAW_CANDIDATE
RAW196,T2,long horizon particle rollout simulator,7,Ab Wheel Rollout,,2016-01-01,2016,Ab Wheel Rollout,,,,10.5040/9781350869844,other,Human Kinetics,https://api.crossref.org/works/10.5040/9781350869844,https://doi.org/10.5040/9781350869844,Crossref REST,RAW_CANDIDATE
RAW197,T4,multistep automatic differentiation physics solver,7,Adjoint Differentiation of a Structural Dynamics Solver,Mohamed Tadjouddine; Shaun A. Forth; Andy J. Keane,2006-01-01,2006,"Lecture Notes in Computational Science and Engineering Automatic Differentiation: Applications, Theory, and Implementations",,,309-319,10.1007/3-540-28438-9_27,book-chapter,Springer Berlin Heidelberg,https://api.crossref.org/works/10.1007/3-540-28438-9_27,https://doi.org/10.1007/3-540-28438-9_27,Crossref REST,RAW_CANDIDATE
RAW198,T2,learned particle simulator graph network,7,Automatic Optimization of the Computation Graph in the Nengo Neural Network Simulator,Jan Gosmann; Chris Eliasmith,2017-05-04,2017,Frontiers in Neuroinformatics,11,,33,10.3389/fninf.2017.00033,journal-article,Frontiers Media SA,https://api.crossref.org/works/10.3389/fninf.2017.00033,https://doi.org/10.3389/fninf.2017.00033,Crossref REST,RAW_CANDIDATE
RAW199,T6,credibility assessment scientific machine learning,7,Credibility Assessment of Machine Learning-Based Surrogate Model Predictions on NACA 0012 Airfoil Flow,Jared Kirsch; William Rider; Nima Fathi,2024-05-15,2024,"ASME 2024 Verification, Validation, and Uncertainty Quantification Symposium",,,V001T01A002,10.1115/vvuq2024-132964,proceedings-article,American Society of Mechanical Engineers,https://api.crossref.org/works/10.1115/vvuq2024-132964,https://doi.org/10.1115/vvuq2024-132964,Crossref REST,RAW_CANDIDATE
RAW200,T5,piecewise differentiable simulation topology events,7,Differentiable links,André Haefliger,1962-07-01,1962,Topology,1,3,241-244,10.1016/0040-9383(62)90106-4,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/0040-9383%2862%2990106-4,https://doi.org/10.1016/0040-9383(62)90106-4,Crossref REST,RAW_CANDIDATE
RAW201,T3,momentum conserving neural network particle dynamics,7,Energy and Momentum Conserving Molecular Dynamics,Allan T Emrén,1990-01-01,1990,Physica Scripta,T33,,77-80,10.1088/0031-8949/1990/t33/012,journal-article,IOP Publishing,https://api.crossref.org/works/10.1088/0031-8949/1990/t33/012,https://doi.org/10.1088/0031-8949/1990/t33/012,Crossref REST,RAW_CANDIDATE
RAW202,T7,SPH numerical validation reference hierarchy,7,Experimental–numerical validation of a coupled SPH–FEA framework for fluid–structure interaction with a flexible floating body in a sloshing tank,Francisco Bernardo; Iván Martínez Estévez; Moisés Brito; Rui Ferreira; Alejandro  J.C. Crespo; Joao Leal,2026-01-01,2026,,,,,10.2139/ssrn.7198920,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.7198920,https://doi.org/10.2139/ssrn.7198920,Crossref REST,RAW_CANDIDATE
RAW203,T6,reporting standards machine learning based science,7,Facial Beauty Standards Predictions Based on Machine Learning: A Comparative Analysis,Bareen Haval Sadiq; Adnan M. Abdulazeez,2024-02-06,2024,Indonesian Journal of Computer Science,13,1,,10.33022/ijcs.v13i1.3709,journal-article,STMIK Indonesia Padang,https://api.crossref.org/works/10.33022/ijcs.v13i1.3709,https://doi.org/10.33022/ijcs.v13i1.3709,Crossref REST,RAW_CANDIDATE
RAW204,T6,code verification ML augmented solver,7,"Human-in-the-Loop Governance for LLM-Generated Code:  An Engineering Control, Accountability, and Verification Model  in AI-Augmented Software Development",Ihor Taldenko,2026-05-28,2026,EJSMT,2,3,140-149,10.59324/ejsmt.2026.2(3).12,journal-article,AMO Publisher,https://api.crossref.org/works/10.59324/ejsmt.2026.2%283%29.12,https://doi.org/10.59324/ejsmt.2026.2(3).12,Crossref REST,RAW_CANDIDATE
RAW205,T5,differentiable neighbor search particles,7,Layered Feature Representation for Differentiable Architecture Search,Jie Hao; William Zhu,2021-12-06,2021,,,,,10.21203/rs.3.rs-1086452/v1,posted-content,Springer Science and Business Media LLC,https://api.crossref.org/works/10.21203/rs.3.rs-1086452/v1,https://doi.org/10.21203/rs.3.rs-1086452/v1,Crossref REST,RAW_CANDIDATE
RAW206,T1;T7,smoothed particle hydrodynamics neural correction || differentiable smoothed particle hydrodynamics || data driven smoothed particle hydrodynamics || smoothed particle hydrodynamics convergence consistency || grand challenges smoothed particle hydrodynamics schemes,7,Modeling Water Waves with Smoothed Particle Hydrodynamics,Robert A. Dalrymple,2013-09-30,2013,,,,,10.21236/ada597658,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada597658,https://doi.org/10.21236/ada597658,Crossref REST,RAW_CANDIDATE
RAW207,T4,differentiable physics solver gradient verification finite difference,7,MPDATA: A Finite-Difference Solver for Geophysical Flows,Piotr K. Smolarkiewicz; Len G. Margolin,1998-03-01,1998,Journal of Computational Physics,140,2,459-480,10.1006/jcph.1998.5901,journal-article,Elsevier BV,https://api.crossref.org/works/10.1006/jcph.1998.5901,https://doi.org/10.1006/jcph.1998.5901,Crossref REST,RAW_CANDIDATE
RAW208,T5,dynamic graph differentiation topology,7,Multi-View topology assisted dynamic graph learning for fMRI-based Alzheimer’s disease identification,Xinyue Yan; Xianfu Zhang; Shengxiang Xia,2025-02-01,2025,Neurocomputing,618,,129025,10.1016/j.neucom.2024.129025,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.neucom.2024.129025,https://doi.org/10.1016/j.neucom.2024.129025,Crossref REST,RAW_CANDIDATE
RAW209,T1,graph neural network SPH fluid,7,Network Anomaly Detection Scheme Using Graph Neural Network,Patrice Kisanger,2024-09-05,2024,,,,,10.32920/26883595,posted-content,Ryerson University Library and Archives,https://api.crossref.org/works/10.32920/26883595,https://doi.org/10.32920/26883595,Crossref REST,RAW_CANDIDATE
RAW210,T7,weakly compressible SPH Taylor Green verification,7,On the maximum time step in weakly compressible SPH,Damien Violeau; Agnès Leroy,2014-01-01,2014,Journal of Computational Physics,256,,388-415,10.1016/j.jcp.2013.09.001,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.jcp.2013.09.001,https://doi.org/10.1016/j.jcp.2013.09.001,Crossref REST,RAW_CANDIDATE
RAW211,T6,manufactured solutions learned PDE solver,7,Pg-Nets: A Local Weak Neural Networks Based Meshfree Pde Solver,Mahdi Jalili; rezvan salehi,2025-01-01,2025,,,,,10.2139/ssrn.5129757,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.5129757,https://doi.org/10.2139/ssrn.5129757,Crossref REST,RAW_CANDIDATE
RAW212,T3,pairwise conservative force learning,7,Preference Learning and Ranking by Pairwise Comparison,Johannes Fürnkranz; Eyke Hüllermeier,2010-01-01,2010,Preference Learning,,,65-82,10.1007/978-3-642-14125-6_4,book-chapter,Springer Berlin Heidelberg,https://api.crossref.org/works/10.1007/978-3-642-14125-6_4,https://doi.org/10.1007/978-3-642-14125-6_4,Crossref REST,RAW_CANDIDATE
RAW213,T3,equivariant graph neural network particle dynamics,7,"Review for ""An equivariant graph neural network for the elasticity tensors of all seven crystal systems""",,2024-01-08,2024,,,,,10.1039/d3dd00233k/v1/review2,peer-review,Royal Society of Chemistry (RSC),https://api.crossref.org/works/10.1039/d3dd00233k/v1/review2,https://doi.org/10.1039/d3dd00233k/v1/review2,Crossref REST,RAW_CANDIDATE
RAW214,T7,SPH verification manufactured solutions,7,Rigorous Code Verification: An Additional Tool to Use With the Method of Manufactured Solutions,Aaron M. Krueger; Vincent A. Mousseau; Yassin A. Hassan,2019-05-15,2019,ASME 2019 Verification and Validation Symposium,,,V001T04A002,10.1115/vvs2019-5166,proceedings-article,American Society of Mechanical Engineers,https://api.crossref.org/works/10.1115/vvs2019-5166,https://doi.org/10.1115/vvs2019-5166,Crossref REST,RAW_CANDIDATE
RAW215,T4,adjoint tangent linear gradient verification,7,ROMS Tangent Linear and Adjoint Models: Testing and Applications,Arthur J. Miller; Bruce D. Cornuelle,2001-09-30,2001,,,,,10.21236/ada625422,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada625422,https://doi.org/10.21236/ada625422,Crossref REST,RAW_CANDIDATE
